property_on_sale_id,latitude,longitude,price,score,type,thumbnail,neighbourhood
67acbd96ef14e7015bcdb331,40.62964,-73.99935,1599000.0,55.28568454215485,Multi-family home,https://photos.zillowstatic.com/fp/aa661a0dc10e8113515c8e582e7c08b5-p_e.jpg,Dyker Heights
67acbd97ef14e7015bcdb3a7,40.5899,-73.94404,1185000.0,59.13383654229399,Multi-family home,https://photos.zillowstatic.com/fp/8e07640129952aac4501d237ce1e4e44-p_e.jpg,Brighton Beach
67acbd92ef14e7015bcdaefc,40.675747,-73.82241,274000.0,38.0877711966009,House,https://photos.zillowstatic.com/fp/269d6cfb6e42b085464e040463930deb-p_e.jpg,Forest Hills Gardens
67acbd92ef14e7015bcdaf10,40.669086,-73.789345,250000.0,91.41294555444303,Multi-family home,https://photos.zillowstatic.com/fp/534596686fc0a98e8ecdf13c7108d869-p_e.jpg,Forest Hills Gardens
67acbd93ef14e7015bcdb011,40.671,-73.77263,483000.0,1.0176433957136188,House,https://photos.zillowstatic.com/fp/747281ee7a3ad480126e09655bb5d653-p_e.jpg,Fresh Meadows
67acbd97ef14e7015bcdb3d7,40.712822,-73.74371,285000.0,12.630093095602724,House,https://photos.zillowstatic.com/fp/256998f5614340e8f35f08a0b6384810-p_e.jpg,Fresh Meadows
67acbd93ef14e7015bcdafe3,40.879963,-73.91969,595000.0,9.970322047586343,Condo,https://photos.zillowstatic.com/fp/eb0147f0f16e2a5becab4f5cbb49cd2f-p_e.jpg,Fort George
67acbd94ef14e7015bcdb0d6,40.805904,-73.853645,450000.0,29.32822597575411,Coming soon,https://photos.zillowstatic.com/fp/e2798ab8f37a6f804e5be821bbceff15-p_e.jpg,Westchester Square
67acbd95ef14e7015bcdb23b,40.90109,-73.86501,780000.0,75.35908882551703,Multi-family home,https://photos.zillowstatic.com/fp/bfb3d3c2d7125eac452db130433fff0c-p_e.jpg,Baychester
67acbd97ef14e7015bcdb35c,40.891598,-73.845345,450000.0,95.58447759252226,House,https://photos.zillowstatic.com/fp/86c9dd66ef80ffff463cbc9119437a5f-p_e.jpg,Baychester
67acbd97ef14e7015bcdb3ee,40.815002,-73.850586,439000.0,12.313508941710595,House,https://photos.zillowstatic.com/fp/aff655181b373567a9d4abefc06f0a00-p_e.jpg,Westchester Square
67acbda4ef14e7015bcdc37f,33.45378,-112.20557,95000.0,88.43921915203758,Home,https://photos.zillowstatic.com/fp/941fba73b863d78b0dcf425143dd5829-p_e.jpg,Van Buren Acres
67acbda4ef14e7015bcdc3b3,33.616634,-112.138306,449500.0,33.912941181570325,House,https://photos.zillowstatic.com/fp/8747b03f2d2e422c6427024a2e13ac72-p_e.jpg,Lake Biltmore Village
67acbda4ef14e7015bcdc3bf,33.65984,-112.03006,599900.0,57.25675909871518,House,https://photos.zillowstatic.com/fp/7f3500cd72e30ab36ba83c30676eec1b-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc3ee,33.39092,-112.158516,585000.0,59.64003375958883,House,https://photos.zillowstatic.com/fp/b885b8346395baa842310895936c6d72-p_e.jpg,Silva Mountain
67acbda4ef14e7015bcdc40f,33.298286,-112.00162,594900.0,72.31021418573607,House,https://photos.zillowstatic.com/fp/c512ee2b9a41ed372c516a53d8e62b6c-p_e.jpg,Silva Mountain
67acbda4ef14e7015bcdc431,33.563824,-112.0705,395000.0,84.63992949486368,House,https://photos.zillowstatic.com/fp/693aaaaa8b84623fdd74377b4ecff76e-p_e.jpg,Lake Biltmore Village
67acbda4ef14e7015bcdc467,33.61745,-111.98517,835000.0,54.595509966139964,House,https://photos.zillowstatic.com/fp/35302f984489730f0982a3bb01601283-p_e.jpg,Triple Crown
67acbda4ef14e7015bcdc46a,33.73389,-112.19097,725000.0,61.0996115240027,House,https://photos.zillowstatic.com/fp/7bfc10d90d3fdf61de5428e846afcc8a-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc479,33.30747,-112.000694,475000.0,12.250916944613033,House,https://photos.zillowstatic.com/fp/21fd53799b6255d9247678a48bcb0778-p_e.jpg,Silva Mountain
67acbda4ef14e7015bcdc47a,33.53707,-112.034035,1099000.0,76.02679392710743,House,https://photos.zillowstatic.com/fp/568afa9a68969ee0cb9be39acaa34c1e-p_e.jpg,Biltmore
67acbda4ef14e7015bcdc48d,33.66162,-112.05549,400000.0,53.63963297522929,House,https://photos.zillowstatic.com/fp/044d459d2d690bf28dde794269f1f7a1-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc498,33.469955,-112.07496,850000.0,29.260686251012824,New construction,https://photos.zillowstatic.com/fp/b7083ecdf695cc36226c452436c64b8e-p_e.jpg,Garfield
67acbda4ef14e7015bcdc4a2,33.646584,-112.07074,620000.0,77.23316962779512,House,https://photos.zillowstatic.com/fp/109658a8e7101bf9db1030a797d345b8-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc4b3,33.655376,-112.07941,389999.0,99.69546561449619,House,https://photos.zillowstatic.com/fp/cf622e501fbe970756f720f8ce7c7cdb-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc4e0,33.510975,-111.97078,8100000.0,0.7183393491619228,House,https://photos.zillowstatic.com/fp/ce9eb3e606455d3eba6f402ab19ed056-p_e.jpg,Echo Canyon Residential Community
67acbda4ef14e7015bcdc50e,33.637486,-112.00762,450000.0,64.68769036897255,House,https://photos.zillowstatic.com/fp/57184431a020e742a681f7dfacab3262-p_e.jpg,Triple Crown
67acbda4ef14e7015bcdc533,33.533035,-112.06797,1600000.0,47.47648234375308,House,https://photos.zillowstatic.com/fp/53bfbd3e595a614ec6d0009d21c053a4-p_e.jpg,Windsor Square
67acbda4ef14e7015bcdc535,33.50305,-112.278076,365000.0,10.706245756906496,House,https://photos.zillowstatic.com/fp/717e3d80392c187c1da5c47da9ab0ebd-p_e.jpg,Country Place
67acbda4ef14e7015bcdc53a,33.554302,-112.08229,5275000.0,68.57002391295993,House,https://photos.zillowstatic.com/fp/ceb7f3de1a4c227d0bd16b8ce0137067-p_e.jpg,Windsor Square
67acbda4ef14e7015bcdc543,33.650555,-111.989334,473788.0,55.27882310535911,House,https://photos.zillowstatic.com/fp/fa17326827156befaf6e59db1f935d15-p_e.jpg,Triple Crown
67acbda4ef14e7015bcdc557,33.634354,-112.028244,68900.0,10.99121193311916,Home,https://photos.zillowstatic.com/fp/808242115c7106600a8128ac778297d5-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc55a,33.502754,-112.101685,485000.0,91.09663092049477,House,https://photos.zillowstatic.com/fp/4aba1118103ff8b7f25dd380189c7198-p_e.jpg,Melrose District
67acbda4ef14e7015bcdc564,33.627815,-112.125885,479500.0,68.42863015712851,House,https://photos.zillowstatic.com/fp/e36a8d5b879e087429a162d5e8e2c204-p_e.jpg,Lake Biltmore Village
67acbda4ef14e7015bcdc56c,33.6369,-112.12101,369900.0,25.011072910597687,Townhouse,https://photos.zillowstatic.com/fp/7056c6114ddee7f3d95c7f1cf99b246e-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc579,33.49189,-112.08028,150000.0,86.60189024931539,Apartment,https://photos.zillowstatic.com/fp/5db46edfb966d69b14bf21b06e25e30a-p_e.jpg,Melrose District
67acbda4ef14e7015bcdc593,33.295822,-111.98441,525000.0,77.64576528438474,House,https://photos.zillowstatic.com/fp/de2a99e8c60b963d2a2fb80b1813cc70-p_e.jpg,Silva Mountain
67acbda4ef14e7015bcdc5ae,33.45425,-112.20571,125000.0,28.75608421277801,Home,https://photos.zillowstatic.com/fp/15bdc9717d45d37999392462ab86b460-p_e.jpg,Van Buren Acres
67acbda4ef14e7015bcdc5af,33.30771,-111.99072,550000.0,67.23914366925955,House,https://photos.zillowstatic.com/fp/caed78da926914f7a6dd01e182a64fb2-p_e.jpg,Silva Mountain
67acbda4ef14e7015bcdc5b0,33.48813,-111.96723,1699000.0,5.258646929805821,House,https://photos.zillowstatic.com/fp/b33a30cce61ac10c4b48f1ba1e01795d-p_e.jpg,Echo Canyon Residential Community
67acbda4ef14e7015bcdc5b2,33.642025,-112.007,499000.0,25.690921373003594,House,https://photos.zillowstatic.com/fp/6510a0dac6e5df375f85b04465e3d685-p_e.jpg,Triple Crown
67acbda4ef14e7015bcdc5bf,33.63607,-112.07977,450000.0,54.48008816624756,House,https://photos.zillowstatic.com/fp/ba0d1e97fb6b6f3fe38d371a5cf10cbe-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc5df,33.469875,-111.99585,499500.0,91.76357763707387,House,https://photos.zillowstatic.com/fp/f36bcce79ffc83be16c83eab1ba5890d-p_e.jpg,Garfield
67acbda4ef14e7015bcdc5e0,33.469875,-111.99585,499500.0,72.3470037060051,House,https://photos.zillowstatic.com/fp/f36bcce79ffc83be16c83eab1ba5890d-p_e.jpg,Garfield
67acbda4ef14e7015bcdc5eb,33.692673,-112.044266,649000.0,44.120675989326855,House,https://photos.zillowstatic.com/fp/1e48fdb7dfa8582391de20ceb935a8f9-p_e.jpg,Central Park Village
67acbda4ef14e7015bcdc5f5,33.630287,-112.071266,925000.0,4.191679447115037,House,https://photos.zillowstatic.com/fp/c8e697f426a09a75aab0c00d3ba028d4-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc64e,33.68169,-111.97433,610000.0,63.421132495321544,House,https://photos.zillowstatic.com/fp/cf1b847c5c9b651c657d82ea025f0f7e-p_e.jpg,Triple Crown
67acbda5ef14e7015bcdc66e,33.361164,-112.11603,649000.0,77.8000712214656,House,https://photos.zillowstatic.com/fp/04d3c728a427a5fe74fe84e5e20f682e-p_e.jpg,Silva Mountain
67acbda5ef14e7015bcdc67c,33.645916,-112.12037,345000.0,68.43352740948383,House,https://photos.zillowstatic.com/fp/03ab1352ba519c4defc2ae987d2711de-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc6e8,33.628296,-112.13818,390000.0,17.71356191385507,House,https://photos.zillowstatic.com/fp/9852883cc19bb128a39fee281396a2e8-p_e.jpg,Lake Biltmore Village
67acbda5ef14e7015bcdc6f2,33.46853,-111.98009,615000.0,64.01664421376,House,https://photos.zillowstatic.com/fp/b3e37f2d192fdc5fdb158fe78232e39d-p_e.jpg,Echo Canyon Residential Community
67acbda5ef14e7015bcdc6fb,33.731884,-112.188835,899000.0,55.775643872625835,House,https://photos.zillowstatic.com/fp/edbd680e3e43e64e396373f5a13acfd0-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc702,33.592674,-112.10316,384900.0,35.89887850374398,House,https://photos.zillowstatic.com/fp/4872ef66e7b5a16d791285fcd2334aa4-p_e.jpg,Lake Biltmore Village
67acbda5ef14e7015bcdc703,33.481567,-112.22588,380000.0,25.99477106773127,House,https://photos.zillowstatic.com/fp/f938f5994b80e4edcb61aa21d94507e9-p_e.jpg,Centura West
67acbda5ef14e7015bcdc706,33.57426,-112.08103,375000.0,77.44087292406684,House,https://photos.zillowstatic.com/fp/87ab948a8f73a1fde0696580b1da46a0-p_e.jpg,Lake Biltmore Village
67acbda5ef14e7015bcdc71f,33.36764,-112.032684,1449000.0,45.14105920631578,House,https://photos.zillowstatic.com/fp/51122d791e0166140d351cee0828ce64-p_e.jpg,Silva Mountain
67acbda5ef14e7015bcdc75f,33.636524,-112.043594,460000.0,48.93255512285548,House,https://photos.zillowstatic.com/fp/ec8daac83eb7f40e5b23110bb5c2009d-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc767,33.533077,-112.0544,1150000.0,82.17337291511383,House,https://photos.zillowstatic.com/fp/3888e69f2b2905c243ad6aea2acf535d-p_e.jpg,Windsor Square
67acbda5ef14e7015bcdc778,33.58432,-112.0589,540000.0,31.44733216551615,House,https://photos.zillowstatic.com/fp/cd99f737e092576f1298ef2b4c0a2348-p_e.jpg,Lake Biltmore Village
67acbda5ef14e7015bcdc779,33.410664,-112.22186,575000.0,78.33509902667022,House,https://photos.zillowstatic.com/fp/2ba253631318b2a26d89fad8629d61a7-p_e.jpg,Tuscano
67acbda5ef14e7015bcdc782,33.63859,-112.01228,299900.0,94.02510688479417,Townhouse,https://photos.zillowstatic.com/fp/385767950f1370043b713bf1658f61d5-p_e.jpg,Triple Crown
67acbda5ef14e7015bcdc786,33.49878,-112.06066,435000.0,28.953417176493634,House,https://photos.zillowstatic.com/fp/b03341fed369f2ee8a523280c81f0538-p_e.jpg,Windsor Square
67acbda5ef14e7015bcdc78b,33.562244,-112.057915,450000.0,23.37420031258729,House,https://photos.zillowstatic.com/fp/e1a6f2b2c1e43171ad1879e8f9f20467-p_e.jpg,Windsor Square
67acbda5ef14e7015bcdc7a7,33.52928,-112.05782,699000.0,68.43578982437994,House,https://photos.zillowstatic.com/fp/f20912ab2f0a8cb1e62f0272c15e259c-p_e.jpg,Windsor Square
67acbda5ef14e7015bcdc7cb,33.652798,-112.12473,385000.0,16.336483569871696,House,https://photos.zillowstatic.com/fp/e0a97afd49e8faa6d52057ca19db62fc-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc7ec,33.61694,-112.154755,388900.0,50.502023906561355,House,https://photos.zillowstatic.com/fp/9fe2faf80e92f2f179b6156d76c27fd0-p_e.jpg,Lake Biltmore Village
67acbda5ef14e7015bcdc80d,33.65328,-112.15276,550000.0,4.840177901963994,House,https://photos.zillowstatic.com/fp/0cc133a1109b8f2553ff3b5e553b62a9-p_e.jpg,Central Park Village
67acbda5ef14e7015bcdc811,33.46306,-112.04168,475000.0,98.5340460994207,House,https://photos.zillowstatic.com/fp/81c0d453e4b8806cb0f7ced662db6798-p_e.jpg,Garfield
67acbda5ef14e7015bcdc81b,33.475346,-112.06035,699000.0,33.50835164740105,Multi-family home,https://photos.zillowstatic.com/fp/19736c83a0765dbb8aa444681fae821e-p_e.jpg,Garfield
67acbda9ef14e7015bcdcce8,29.624842,-98.50148,825000.0,38.151980567950794,House,https://photos.zillowstatic.com/fp/2e5d022e1a29b19d31328e665f44163a-p_e.jpg,The Oaks of Sonterra
67acbda9ef14e7015bcdcced,29.52345,-98.67813,250000.0,74.20385917070153,House,https://photos.zillowstatic.com/fp/8ab14f4dac3223e2c9e6faf55ea75cbe-p_e.jpg,Laurel Bend
67acbda9ef14e7015bcdcd3f,29.56251,-98.49929,825000.0,4.022662363248153,House,https://photos.zillowstatic.com/fp/7b12c6f3c4d47f9ee2192f8e873d2ded-p_e.jpg,North Castle Hills
67acbda9ef14e7015bcdcd47,29.353407,-98.50239,210000.0,27.521327254979656,House,https://photos.zillowstatic.com/fp/d522b3f9a53f7091aaaf98712e06840e-p_e.jpg,Mission Del Lago
67acbda9ef14e7015bcdcd82,29.429928,-98.46992,300000.0,45.60069687446256,House,https://photos.zillowstatic.com/fp/e75900794437d880a2bbe3789045c754-p_e.jpg,La Villita
67acbda9ef14e7015bcdcd87,29.636026,-98.41563,280000.0,97.82859845086354,House,https://photos.zillowstatic.com/fp/73a553d754da96b911e08fe035df4c19-p_e.jpg,The Oaks of Sonterra
67acbda9ef14e7015bcdcdef,29.546778,-98.541336,275000.0,3.8128863966549686,House,https://photos.zillowstatic.com/fp/dbdd0a28b2905c8d4fef57c5d351fa42-p_e.jpg,Whispering Oaks
